Player Display Name,Player First Name,Player Last Name,Player Primary Position,Session Title,Session Type,Session Day of Week,Session Week Number,Drill Title,Total Time,Total Distance,Distance Per Min,Distance Zone 4 (Absolute),Distance Zone 4 (Relative),Distance Zone 5 (Absolute),Distance Zone 5 (Relative),Distance Zone 6 (Absolute),Distance Zone 6 (Relative),High Speed Running (Absolute),High Speed Running (Relative),HSR Per Minute (Absolute),HSR Per Minute (Relative),Sprint Distance,Sprints,Entries Zone 4 (Absolute),Entries Zone 4 (Relative),Entries Zone 5 (Absolute),Entries Zone 5 (Relative),Entries Zone 6 (Absolute),Entries Zone 6 (Relative),Max Speed,Player Max Speed,Accelerations (Absolute),Accelerations (Relative),Acceleration Impulse,Accelerations Zone 4 (Absolute),Accelerations Zone 4 (Relative),Accelerations Zone 5 (Absolute),Accelerations Zone 5 (Relative),Accelerations Zone 6 (Absolute),Accelerations Zone 6 (Relative),Accelerations Total Distance Zone 4 (Absolute),Accelerations Total Distance Zone 4 (Relative),Accelerations Total Distance Zone 5 (Absolute),Accelerations Total Distance Zone 5 (Relative),Accelerations Total Distance Zone 6 (Absolute),Accelerations Total Distance Zone 6 (Relative),Accelerations Per Min (Absolute),Accelerations Per Min (Relative),Player Max Accel,Max Acceleration,Decelerations (Absolute),Decelerations (Relative),Decelerations Zone 4 (Absolute),Decelerations Zone 4 (Relative),Decelerations Zone 5 (Absolute),Decelerations Zone 5 (Relative),Decelerations Zone 6 (Absolute),Decelerations Zone 6 (Relative),Decelerations Total Distance Zone 4 (Absolute),Decelerations Total Distance Zone 4 (Relative),Decelerations Total Distance Zone 5 (Absolute),Decelerations Total Distance Zone 5 (Relative),Decelerations Total Distance Zone 6 (Absolute),Decelerations Total Distance Zone 6 (Relative),Decels Per Min (Absolute),Decelerations Per Min (Relative),Player Max Decel,Max Deceleration,Average Time Since Last Accel,Average Time Since Last Decel,HML Efforts,Dynamic Load Anterior,Dynamic Load Lateral,Dynamic Load Vertical,Mechanical Load,Total Loading,Time In Heart Rate Zone 5 (Absolute),Time In Heart Rate Zone 5 (Relative),Time In Heart Rate Zone 6 (Absolute),Time In Heart Rate Zone 6 (Relative),Average Heart Rate,Heart Rate Load,Max Heart Rate,Player Max Heart Rate,Step Balance,Fatigue Index,Drill Date,Session Date,Unnamed: 89
Giorgos Masouras,Giorgos,Masouras,Winger,Team Training,MD-2,Wednesday,36,Team Training,65,5254,80.8,219,219,120,120,90,90,399,377,6.14,6.14,128,5,5,5,2,2,1,1,31.8,34.7,17,17,,8,8,5,5,3,3,,,,,,,0.26,0.26,4.8,4.83,15,15,7,7,4,4,3,3,,,,,,,0.24,0.24,-6.37,-5.69,9.4,20.0,24,149,130,93,372,425,6.5,6.5,1.9,1.9,145,131,193,194,48.4,4.9,9/3/2025,9/3/2025,
Vangelis Pavlidis,Vangelis,Pavlidis,Striker,Team Training,MD-2,Wednesday,36,Team Training,65,5733,88.2,198,198,108,108,100,100,360,363,5.53,5.53,143,5,4,4,2,2,1,1,29.8,34.7,20,20,,10,10,6,6,4,4,,,,,,,0.32,0.32,5.81,3.86,18,18,9,9,5,5,3,3,,,,,,,0.29,0.29,-6.34,-4.56,12.8,8.6,28,174,153,109,436,518,6.5,6.5,1.9,1.9,143,143,186,197,51.9,3.2,9/3/2025,9/3/2025,
Fotis Ioannidis,Fotis,Ioannidis,Striker,Team Training,MD-2,Wednesday,36,Team Training,88,8026,91.2,309,309,169,169,134,134,563,560,6.39,6.39,191,6,7,7,3,3,2,2,29.6,34.5,24,24,,12,12,7,7,4,4,,,,,,,0.28,0.28,4.83,5.42,22,22,11,11,6,6,4,4,,,,,,,0.26,0.26,-5.42,-4.74,19.6,18.3,33,230,201,144,575,673,8.8,8.8,2.6,2.6,140,201,196,193,49.5,4.5,9/3/2025,9/3/2025,
Konstantinos Tzolakis,Konstantinos,Tzolakis,Goalkeeper,Team Training,MD-1,Thursday,36,Team Training,65,1873,28.8,17,17,9,9,4,4,31,29,0.48,0.48,5,0,0,0,0,0,0,0,23.5,27.2,5,5,,2,2,1,1,1,1,,,,,,,0.09,0.09,5.67,4.27,5,5,2,2,1,1,1,1,,,,,,,0.09,0.09,-5.2,-5.2,17.1,19.3,7,54,47,33,134,152,6.5,6.5,1.9,1.9,148,47,190,197,49.9,3.3,9/4/2025,9/4/2025,
Odysseas Vlachodimos,Odysseas,Vlachodimos,Goalkeeper,Team Training,MD-1,Thursday,36,Team Training,88,2369,26.9,22,22,12,12,4,4,39,41,0.45,0.45,6,0,0,0,0,0,0,0,24.6,26.7,8,8,,4,4,2,2,1,1,,,,,,,0.1,0.1,4.88,3.83,8,8,4,4,2,2,1,1,,,,,,,0.1,0.1,-5.77,-3.1,16.1,13.0,10,70,61,43,174,193,8.8,8.8,2.6,2.6,150,59,197,192,49.2,3.8,9/4/2025,9/4/2025,
Christos Mandas,Christos,Mandas,Goalkeeper,Team Training,MD-1,Thursday,36,Team Training,88,2507,28.5,21,21,11,11,6,6,38,38,0.43,0.43,9,0,0,0,0,0,0,0,24.8,27.0,8,8,,4,4,2,2,1,1,,,,,,,0.1,0.1,5.61,5.36,8,8,4,4,2,2,1,1,,,,,,,0.1,0.1,-4.52,-5.76,15.4,8.5,10,79,69,49,198,217,8.8,8.8,2.6,2.6,140,63,197,199,50.7,5.8,9/4/2025,9/4/2025,
Giorgos Vagiannidis,Giorgos,Vagiannidis,Full Back,Team Training,MD-1,Thursday,36,Team Training,88,6134,69.7,242,242,132,132,88,88,440,437,5.0,5.0,125,4,6,6,2,2,1,1,30.3,34.2,20,20,,10,10,6,6,4,4,,,,,,,0.23,0.23,5.09,4.13,20,20,10,10,6,6,4,4,,,,,,,0.23,0.23,-6.22,-3.23,15.9,12.8,29,198,174,124,496,523,8.8,8.8,2.6,2.6,144,153,193,197,48.2,3.0,9/4/2025,9/4/2025,
Kostas Tsimikas,Kostas,Tsimikas,Full Back,Team Training,MD-1,Thursday,36,Team Training,80,5599,70.0,206,206,112,112,74,74,375,350,4.68,4.68,105,3,5,5,2,2,1,1,31.4,34.2,20,20,,10,10,6,6,4,4,,,,,,,0.26,0.26,5.76,4.41,19,19,9,9,5,5,3,3,,,,,,,0.24,0.24,-5.2,-4.1,13.2,13.2,27,177,155,111,443,519,8.0,8.0,2.4,2.4,149,140,188,194,49.7,5.0,9/4/2025,9/4/2025,
Lazaros Rota,Lazaros,Rota,Full Back,Team Training,MD-1,Thursday,36,Team Training,65,4059,62.4,178,178,97,97,69,69,323,320,4.97,4.97,98,4,4,4,2,2,1,1,30.6,34.4,14,14,,7,7,4,4,2,2,,,,,,,0.22,0.22,6.16,3.75,14,14,7,7,4,4,2,2,,,,,,,0.22,0.22,-6.27,-5.07,19.2,15.5,20,126,110,79,315,372,6.5,6.5,1.9,1.9,149,101,187,196,48.9,7.4,9/4/2025,9/4/2025,
Ntinos Mavropanos,Ntinos,Mavropanos,Central Defender,Team Training,MD-1,Thursday,36,Team Training,88,5269,59.9,120,120,65,65,40,40,218,228,2.48,2.48,58,2,3,3,1,1,0,0,28.3,31.8,16,16,,8,8,4,4,3,3,,,,,,,0.18,0.18,5.82,3.97,16,16,8,8,4,4,3,3,,,,,,,0.19,0.19,-6.12,-5.13,18.4,11.0,26,162,142,102,406,472,8.8,8.8,2.6,2.6,143,132,186,198,48.5,2.4,9/4/2025,9/4/2025,
Konstantinos Koulierakis,Konstantinos,Koulierakis,Central Defender,Team Training,MD-1,Thursday,36,Team Training,80,4760,59.5,141,141,77,77,47,47,257,241,3.21,3.21,67,3,3,3,1,1,0,0,27.8,32.0,15,15,,7,7,4,4,3,3,,,,,,,0.19,0.19,5.82,3.84,15,15,7,7,4,4,3,3,,,,,,,0.2,0.2,-6.47,-5.1,12.4,17.1,24,134,117,84,335,379,8.0,8.0,2.4,2.4,140,119,188,192,49.6,2.6,9/4/2025,9/4/2025,
Pantelis Hatzidiakos,Pantelis,Hatzidiakos,Central Defender,Team Training,MD-1,Thursday,36,Team Training,65,3813,58.7,86,86,47,47,26,26,156,140,2.39,2.39,38,1,2,2,1,1,0,0,28.9,32.3,11,11,,5,5,3,3,2,2,,,,,,,0.18,0.18,5.81,4.56,11,11,5,5,3,3,2,2,,,,,,,0.17,0.17,-4.72,-5.15,14.3,14.0,15,124,109,78,311,334,6.5,6.5,1.9,1.9,139,95,187,195,48.1,2.3,9/4/2025,9/4/2025,
Panagiotis Retsos,Panagiotis,Retsos,Central Defender,Team Training,MD-1,Thursday,36,Team Training,88,5116,58.1,143,143,78,78,36,36,260,250,2.95,2.95,51,2,3,3,1,1,0,0,29.3,32.6,17,17,,8,8,5,5,3,3,,,,,,,0.19,0.19,4.64,3.21,15,15,7,7,4,4,3,3,,,,,,,0.18,0.18,-4.56,-4.43,13.3,9.0,26,143,125,90,358,392,8.8,8.8,2.6,2.6,147,128,185,192,48.7,3.4,9/4/2025,9/4/2025,
Giorgos Kiriakopoulos,Giorgos,Kiriakopoulos,Full Back,Team Training,MD-1,Thursday,36,Team Training,88,5609,63.7,211,211,115,115,78,78,384,393,4.37,4.37,111,4,5,5,2,2,1,1,29.7,34.6,17,17,,8,8,5,5,3,3,,,,,,,0.2,0.2,5.37,3.42,17,17,8,8,5,5,3,3,,,,,,,0.19,0.19,-4.8,-4.69,15.1,14.1,27,172,150,107,429,506,8.8,8.8,2.6,2.6,150,140,192,193,50.8,3.2,9/4/2025,9/4/2025,
Dimitris Kourbelis,Dimitris,Kourbelis,Defensive Midfielder,Team Training,MD-1,Thursday,36,Team Training,72,4457,61.9,102,102,56,56,32,32,186,181,2.58,2.58,46,2,2,2,1,1,0,0,28.7,31.8,16,16,,8,8,4,4,3,3,,,,,,,0.22,0.22,5.88,5.18,14,14,7,7,4,4,2,2,,,,,,,0.2,0.2,-5.69,-3.3,13.1,19.6,18,137,120,86,342,360,7.2,7.2,2.2,2.2,143,111,195,194,50.2,4.2,9/4/2025,9/4/2025,
Christos Zafeiris,Christos,Zafeiris,Defensive Midfielder,Team Training,MD-1,Thursday,36,Team Training,72,5077,70.5,118,118,64,64,43,43,214,218,2.97,2.97,61,2,2,2,1,1,0,0,29.5,32.5,18,18,,9,9,5,5,3,3,,,,,,,0.26,0.26,5.43,3.41,17,17,8,8,5,5,3,3,,,,,,,0.24,0.24,-5.03,-4.27,17.7,14.2,26,162,142,101,405,467,7.2,7.2,2.2,2.2,138,127,188,199,51.0,4.8,9/4/2025,9/4/2025,
Manolis Siopis,Manolis,Siopis,Defensive Midfielder,Team Training,MD-1,Thursday,36,Team Training,72,4833,67.1,146,146,80,80,46,46,266,271,3.7,3.7,66,2,3,3,1,1,0,0,28.7,32.6,19,19,,9,9,5,5,3,3,,,,,,,0.27,0.27,5.03,4.65,19,19,9,9,5,5,3,3,,,,,,,0.27,0.27,-4.55,-3.82,12.4,12.6,21,149,131,93,373,445,7.2,7.2,2.2,2.2,148,121,185,199,51.2,6.4,9/4/2025,9/4/2025,
Christos Mouzakitis,Christos,Mouzakitis,Defensive Midfielder,Team Training,MD-1,Thursday,36,Team Training,65,4336,66.7,115,115,63,63,39,39,209,203,3.22,3.22,56,2,2,2,1,1,0,0,28.4,32.2,15,15,,7,7,4,4,3,3,,,,,,,0.24,0.24,4.9,4.92,15,15,7,7,4,4,3,3,,,,,,,0.24,0.24,-4.79,-5.42,9.7,13.6,19,130,114,81,325,377,6.5,6.5,1.9,1.9,149,108,187,197,50.1,7.8,9/4/2025,9/4/2025,
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,Team Training,MD-1,Thursday,36,Team Training,65,4198,64.6,123,123,67,67,57,57,224,222,3.45,3.45,81,3,3,3,1,1,1,1,29.0,32.9,16,16,,8,8,5,5,3,3,,,,,,,0.26,0.26,5.28,3.25,16,16,8,8,4,4,3,3,,,,,,,0.25,0.25,-4.76,-4.52,18.5,18.3,21,134,117,84,335,372,6.5,6.5,1.9,1.9,153,105,187,193,50.0,7.4,9/4/2025,9/4/2025,
Petros Mantalos,Petros,Mantalos,Offensive Midfielder,Team Training,MD-1,Thursday,36,Team Training,65,3703,57.0,136,136,74,74,51,51,247,227,3.8,3.8,73,3,3,3,1,1,1,1,30.5,32.8,11,11,,5,5,3,3,2,2,,,,,,,0.18,0.18,5.32,3.36,12,12,6,6,3,3,2,2,,,,,,,0.19,0.19,-5.94,-5.45,12.1,12.4,16,124,109,78,311,332,6.5,6.5,1.9,1.9,150,93,196,194,50.5,2.5,9/4/2025,9/4/2025,
Giannis Konstantelias,Giannis,Konstantelias,Offensive Midfielder,Team Training,MD-1,Thursday,36,Team Training,88,6076,69.0,171,171,93,93,64,64,312,292,3.54,3.54,92,3,4,4,2,2,1,1,28.8,32.9,22,22,,11,11,6,6,4,4,,,,,,,0.25,0.25,4.8,3.2,20,20,10,10,6,6,4,4,,,,,,,0.23,0.23,-4.72,-5.36,14.1,10.5,23,205,179,128,512,547,8.8,8.8,2.6,2.6,140,152,196,197,49.0,2.8,9/4/2025,9/4/2025,
Dimitris Pelkas,Dimitris,Pelkas,Offensive Midfielder,Team Training,MD-1,Thursday,36,Team Training,65,4133,63.6,151,151,82,82,44,44,275,256,4.23,4.23,63,2,3,3,1,1,0,0,30.0,32.8,13,13,,6,6,4,4,2,2,,,,,,,0.21,0.21,5.74,5.28,13,13,6,6,4,4,2,2,,,,,,,0.21,0.21,-4.76,-3.49,13.6,12.7,17,135,118,84,338,381,6.5,6.5,1.9,1.9,148,103,189,196,51.6,7.5,9/4/2025,9/4/2025,
Konstantinos Karetsas,Konstantinos,Karetsas,Winger,Team Training,MD-1,Thursday,36,Team Training,80,5146,64.3,217,217,118,118,113,113,394,372,4.93,4.93,162,6,5,5,2,2,2,2,31.8,35.0,16,16,,8,8,4,4,3,3,,,,,,,0.2,0.2,5.26,3.82,15,15,7,7,4,4,3,3,,,,,,,0.19,0.19,-6.3,-4.78,11.3,19.9,20,168,147,105,420,495,8.0,8.0,2.4,2.4,152,129,189,198,49.8,4.8,9/4/2025,9/4/2025,
Christos Tzolis,Christos,Tzolis,Winger,Team Training,MD-1,Thursday,36,Team Training,88,4948,56.2,225,225,123,123,89,89,409,371,4.65,4.65,128,4,5,5,2,2,1,1,30.5,35.3,16,16,,8,8,5,5,3,3,,,,,,,0.19,0.19,5.47,3.31,16,16,8,8,4,4,3,3,,,,,,,0.18,0.18,-5.35,-4.95,8.1,17.1,20,153,133,95,381,453,8.8,8.8,2.6,2.6,151,124,192,195,51.4,5.3,9/4/2025,9/4/2025,
Giorgos Masouras,Giorgos,Masouras,Winger,Team Training,MD-1,Thursday,36,Team Training,88,5168,58.7,213,213,116,116,111,111,387,366,4.4,4.4,158,6,5,5,2,2,2,2,32.1,35.2,15,15,,7,7,4,4,3,3,,,,,,,0.18,0.18,4.92,5.17,15,15,7,7,4,4,3,3,,,,,,,0.17,0.17,-4.75,-4.18,14.6,14.0,26,172,151,108,431,483,8.8,8.8,2.6,2.6,142,129,192,195,48.3,7.1,9/4/2025,9/4/2025,
Vangelis Pavlidis,Vangelis,Pavlidis,Striker,Team Training,MD-1,Thursday,36,Team Training,72,3785,52.6,170,170,93,93,57,57,309,298,4.29,4.29,82,3,4,4,2,2,1,1,29.6,34.3,14,14,,7,7,4,4,2,2,,,,,,,0.21,0.21,5.06,4.87,14,14,7,7,4,4,2,2,,,,,,,0.2,0.2,-6.49,-4.73,14.1,9.5,15,105,92,66,262,306,7.2,7.2,2.2,2.2,145,95,195,195,48.1,3.2,9/4/2025,9/4/2025,
Fotis Ioannidis,Fotis,Ioannidis,Striker,Team Training,MD-1,Thursday,36,Team Training,65,4060,62.5,137,137,75,75,57,57,250,259,3.85,3.85,81,3,3,3,1,1,1,1,30.7,34.7,14,14,,7,7,4,4,2,2,,,,,,,0.22,0.22,6.18,4.39,13,13,6,6,4,4,2,2,,,,,,,0.21,0.21,-4.6,-4.06,12.6,10.5,21,116,102,73,291,342,6.5,6.5,1.9,1.9,139,101,196,198,49.1,8.5,9/4/2025,9/4/2025,
Konstantinos Tzolakis,Konstantinos,Tzolakis,Goalkeeper,GRE 5-1 BLR,Match Day,Friday,36,Entire Session,90,4766,53.0,58,58,32,32,24,24,105,108,1.17,1.17,34,1,1,1,0,0,0,0,25.9,27.1,23,23,,11,11,7,7,4,4,,,,,,,0.26,0.26,5.17,3.51,24,24,12,12,7,7,4,4,,,,,,,0.28,0.28,-5.2,-3.48,13.0,15.1,21,149,131,93,373,394,16.2,16.2,5.4,5.4,153,119,187,193,49.7,4.8,9/5/2025,9/5/2025,
Giorgos Vagiannidis,Giorgos,Vagiannidis,Full Back,GRE 5-1 BLR,Match Day,Friday,36,Entire Session,90,11160,124.0,664,664,362,362,385,385,1206,1207,13.41,13.41,550,17,16,16,8,8,7,7,32.5,34.7,58,58,,29,29,17,17,11,11,,,,,,,0.65,0.65,4.82,4.79,54,54,27,27,16,16,10,10,,,,,,,0.6,0.6,-5.13,-4.18,9.4,19.9,58,331,289,207,827,895,16.2,16.2,5.4,5.4,154,279,186,194,51.0,3.2,9/5/2025,9/5/2025,
Konstantinos Koulierakis,Konstantinos,Koulierakis,Central Defender,GRE 5-1 BLR,Match Day,Friday,36,Entire Session,90,9740,108.2,327,327,178,178,150,150,594,545,6.61,6.61,214,6,8,8,3,3,2,2,30.6,31.9,48,48,,24,24,14,14,9,9,,,,,,,0.54,0.54,4.57,4.96,46,46,23,23,13,13,9,9,,,,,,,0.52,0.52,-4.56,-4.99,8.8,19.9,40,298,260,186,744,862,16.2,16.2,5.4,5.4,151,243,189,197,50.8,6.4,9/5/2025,9/5/2025,
Ntinos Mavropanos,Ntinos,Mavropanos,Central Defender,GRE 5-1 BLR,Match Day,Friday,36,Entire Session,90,9533,105.9,340,340,185,185,138,138,618,636,6.86,6.86,197,6,8,8,4,4,2,2,31.0,32.4,41,41,,20,20,12,12,8,8,,,,,,,0.46,0.46,4.62,3.87,43,43,21,21,12,12,8,8,,,,,,,0.48,0.48,-5.72,-5.12,8.6,13.5,42,313,274,195,781,888,16.2,16.2,5.4,5.4,167,238,195,196,49.3,7.3,9/5/2025,9/5/2025,
Dimitris Kourbelis,Dimitris,Kourbelis,Defensive Midfielder,GRE 5-1 BLR,Match Day,Friday,36,Entire Session,62,8130,131.1,269,390,146,212,144,209,488,704,7.87,7.87,206,8,6,9,3,4,3,4,30.4,32.3,35,51,,17,25,10,15,7,10,,,,,,,0.57,0.57,5.84,3.61,36,52,18,26,10,15,7,10,,,,,,,0.59,0.59,-5.47,-3.64,11.5,11.2,38,258,225,161,643,749,11.2,16.2,3.7,5.4,160,203,196,192,50.1,8.3,9/5/2025,9/5/2025,
Christos Tzolis,Christos,Tzolis,Winger,GRE 5-1 BLR,Match Day,Friday,36,Entire Session,90,10485,116.5,699,699,381,381,419,419,1270,1227,14.11,14.11,599,24,17,17,8,8,8,8,33.7,35.6,48,48,,24,24,14,14,9,9,,,,,,,0.53,0.53,4.79,3.67,44,44,22,22,13,13,8,8,,,,,,,0.49,0.49,-6.08,-3.98,11.4,19.8,50,295,258,185,738,835,16.2,16.2,5.4,5.4,166,262,188,195,49.2,5.0,9/5/2025,9/5/2025,
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,GRE 5-1 BLR,Match Day,Friday,36,Entire Session,73,9079,124.4,376,463,204,252,184,227,683,851,9.35,9.35,263,11,9,11,4,5,3,4,31.7,33.2,45,56,,23,28,13,16,9,11,,,,,,,0.63,0.63,4.89,5.47,47,58,24,29,14,17,9,11,,,,,,,0.65,0.65,-5.01,-5.74,17.9,19.4,45,286,250,178,715,784,13.1,16.2,4.4,5.4,166,227,186,194,51.3,6.8,9/5/2025,9/5/2025,
Vangelis Pavlidis,Vangelis,Pavlidis,Striker,GRE 5-1 BLR,Match Day,Friday,36,Entire Session,73,8377,114.8,514,634,281,346,316,389,935,1115,12.82,12.82,451,13,12,15,6,7,6,7,33.1,34.2,38,47,,19,23,11,14,7,9,,,,,,,0.52,0.52,5.48,5.41,36,44,18,22,11,13,6,8,,,,,,,0.49,0.49,-6.05,-3.34,19.6,11.5,39,260,227,162,650,770,13.1,16.2,4.4,5.4,156,209,191,195,48.0,4.6,9/5/2025,9/5/2025,
Christos Zafeiris,Christos,Zafeiris,Defensive Midfielder,GRE 5-1 BLR,Match Day,Friday,36,Entire Session,83,11363,136.9,433,469,236,256,178,193,786,801,9.47,9.47,255,9,10,11,5,5,3,3,30.3,32.1,50,54,,25,27,15,16,9,10,,,,,,,0.6,0.6,6.05,4.92,51,55,25,27,15,16,10,11,,,,,,,0.62,0.62,-6.05,-5.11,8.3,12.1,46,334,292,208,835,999,14.9,16.2,5.0,5.4,157,284,197,199,49.7,3.5,9/5/2025,9/5/2025,
Konstantinos Karetsas,Konstantinos,Karetsas,Winger,GRE 5-1 BLR,Match Day,Friday,36,Entire Session,90,10442,116.0,718,718,392,392,319,319,1306,1290,14.51,14.51,456,15,17,17,8,8,6,6,34.0,35.1,49,49,,24,24,14,14,9,9,,,,,,,0.55,0.55,5.6,4.71,49,49,24,24,14,14,9,9,,,,,,,0.55,0.55,-4.99,-4.31,18.7,14.7,53,294,258,184,736,803,16.2,16.2,5.4,5.4,162,261,191,196,49.8,3.4,9/5/2025,9/5/2025,
Kostas Tsimikas,Kostas,Tsimikas,Full Back,GRE 5-1 BLR,Match Day,Friday,36,Entire Session,62,7103,114.6,430,624,234,340,243,353,781,1078,12.6,12.6,347,14,10,15,5,7,5,7,32.7,34.0,31,45,,15,22,9,13,6,9,,,,,,,0.51,0.51,6.19,5.36,30,43,14,21,9,13,6,8,,,,,,,0.48,0.48,-5.2,-4.87,15.5,17.7,33,225,196,141,561,653,11.2,16.2,3.7,5.4,150,178,187,194,51.4,2.3,9/5/2025,9/5/2025,
Christos Mouzakitis,Christos,Mouzakitis,Defensive Midfielder,GRE 5-1 BLR,Match Day,Friday,36,Entire Session,28,3276,117.0,118,148,65,81,46,58,216,271,7.71,7.71,66,2,2,3,1,1,1,1,30.8,32.3,13,16,,6,8,3,4,2,3,,,,,,,0.46,0.46,5.8,3.96,13,16,6,8,3,4,2,3,,,,,,,0.47,0.47,-6.42,-3.19,9.4,18.9,15,104,91,66,261,286,5.0,6.3,1.7,2.1,159,82,192,200,49.8,3.6,9/5/2025,9/5/2025,
Giorgos Kiriakopoulos,Giorgos,Kiriakopoulos,Full Back,GRE 5-1 BLR,Match Day,Friday,36,Entire Session,28,3383,120.8,217,217,119,119,87,87,395,385,14.12,14.12,125,4,5,5,2,2,1,1,33.1,34.5,15,15,,7,7,4,4,3,3,,,,,,,0.54,0.54,5.53,3.27,15,15,7,7,4,4,3,3,,,,,,,0.55,0.55,-6.44,-5.74,16.8,12.1,14,111,97,70,279,298,5.0,5.0,1.7,1.7,158,85,195,193,49.9,7.6,9/5/2025,9/5/2025,
Giannis Konstantelias,Giannis,Konstantelias,Offensive Midfielder,GRE 5-1 BLR,Match Day,Friday,36,Entire Session,17,1893,111.4,79,163,43,89,49,101,144,307,8.47,8.47,70,3,2,4,0,1,1,2,33.0,33.0,9,18,,4,9,2,5,1,3,,,,,,,0.52,0.52,5.24,5.33,8,16,4,8,2,5,1,3,,,,,,,0.49,0.49,-5.24,-4.34,18.1,16.0,8,62,54,39,155,186,3.1,6.3,1.0,2.1,157,47,190,200,48.7,2.4,9/5/2025,9/5/2025,
Fotis Ioannidis,Fotis,Ioannidis,Striker,GRE 5-1 BLR,Match Day,Friday,36,Entire Session,17,1967,115.7,103,169,56,92,78,128,186,300,10.97,10.97,111,4,2,4,1,2,1,2,32.9,33.9,9,15,,4,7,2,4,2,3,,,,,,,0.55,0.55,5.35,3.43,9,15,4,7,2,4,2,3,,,,,,,0.55,0.55,-5.07,-5.14,16.2,14.5,8,60,53,38,150,159,3.0,5.0,1.0,1.7,162,49,193,192,51.3,5.7,9/5/2025,9/5/2025,
Petros Mantalos,Petros,Mantalos,Offensive Midfielder,GRE 5-1 BLR,Match Day,Friday,36,Entire Session,7,841,120.2,37,148,20,81,18,74,67,257,9.61,9.61,26,1,1,3,0,1,0,1,31.8,33.3,4,16,,2,8,1,4,1,3,,,,,,,0.59,0.59,5.23,4.17,4,15,2,7,1,4,1,3,,,,,,,0.54,0.54,-5.08,-4.14,19.7,14.8,4,24,21,15,60,66,1.2,5.0,0.4,1.7,159,21,185,194,51.7,5.4,9/5/2025,9/5/2025,
Konstantinos Tzolakis,Konstantinos,Tzolakis,Goalkeeper,Team Training,MD+1 Recovery,Saturday,36,Recovery,25,600,24.0,6,6,3,3,1,1,11,11,0.44,0.44,1,0,0,0,0,0,0,0,23.6,27.1,1,1,,0,0,0,0,0,0,,,,,,,0.07,0.07,5.66,5.24,1,1,0,0,0,0,0,0,,,,,,,0.08,0.08,-5.28,-4.1,17.7,8.6,2,20,18,13,51,56,2.5,2.5,0.8,0.8,139,15,196,198,51.7,3.2,9/6/2025,9/6/2025,
Odysseas Vlachodimos,Odysseas,Vlachodimos,Goalkeeper,Team Training,MD+1 Recovery,Saturday,36,Recovery,45,1079,24.0,10,10,5,5,3,3,17,17,0.39,0.39,4,0,0,0,0,0,0,0,24.0,27.0,3,3,,1,1,1,1,0,0,,,,,,,0.07,0.07,5.37,3.32,3,3,1,1,1,1,0,0,,,,,,,0.08,0.08,-6.46,-4.76,18.2,14.3,4,32,28,20,80,88,4.5,4.5,1.3,1.3,152,27,197,196,48.7,3.2,9/6/2025,9/6/2025,
Christos Mandas,Christos,Mandas,Goalkeeper,Team Training,MD+1 Recovery,Saturday,36,Recovery,45,1214,27.0,9,9,5,5,3,3,17,15,0.37,0.37,4,0,0,0,0,0,0,0,23.8,27.5,4,4,,2,2,1,1,0,0,,,,,,,0.1,0.1,4.87,4.36,4,4,2,2,1,1,0,0,,,,,,,0.09,0.09,-5.04,-3.0,13.3,11.9,6,40,35,25,100,114,4.5,4.5,1.3,1.3,150,30,194,193,50.5,3.0,9/6/2025,9/6/2025,
Giorgos Vagiannidis,Giorgos,Vagiannidis,Full Back,Team Training,MD+1 Recovery,Saturday,36,Recovery,35,1788,51.1,78,78,43,43,29,29,142,134,4.05,4.05,42,1,1,1,0,0,0,0,30.8,33.8,7,7,,3,3,2,2,1,1,,,,,,,0.21,0.21,6.03,5.05,7,7,3,3,2,2,1,1,,,,,,,0.2,0.2,-6.25,-4.74,16.5,9.1,7,56,49,35,141,151,3.5,3.5,1.1,1.1,152,45,197,192,48.2,7.2,9/6/2025,9/6/2025,
Kostas Tsimikas,Kostas,Tsimikas,Full Back,Team Training,MD+1 Recovery,Saturday,36,Recovery,25,1383,55.3,54,54,29,29,16,16,98,92,3.92,3.92,23,1,1,1,0,0,0,0,31.2,34.1,4,4,,2,2,1,1,0,0,,,,,,,0.17,0.17,5.8,3.32,4,4,2,2,1,1,0,0,,,,,,,0.16,0.16,-5.97,-3.32,17.7,17.7,6,44,38,27,110,119,2.5,2.5,0.8,0.8,149,35,193,195,48.6,3.7,9/6/2025,9/6/2025,
Lazaros Rota,Lazaros,Rota,Full Back,Team Training,MD+1 Recovery,Saturday,36,Recovery,45,2235,49.7,84,84,46,46,31,31,153,143,3.41,3.41,44,1,2,2,1,1,0,0,31.0,33.9,7,7,,3,3,2,2,1,1,,,,,,,0.18,0.18,5.41,5.41,7,7,3,3,2,2,1,1,,,,,,,0.17,0.17,-5.39,-3.63,10.5,8.6,9,73,64,46,183,201,4.5,4.5,1.3,1.3,144,56,197,195,50.2,2.1,9/6/2025,9/6/2025,
